GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median contract rent,Margin of Error; Median contract rent
1400000US42049011201,42049011201,"Census Tract 112.01, Erie County, Pennsylvania",609,134
1400000US42049011202,42049011202,"Census Tract 112.02, Erie County, Pennsylvania",1016,226
1400000US42049011300,42049011300,"Census Tract 113, Erie County, Pennsylvania",625,47
1400000US42049011400,42049011400,"Census Tract 114, Erie County, Pennsylvania",742,65
1400000US42049011503,42049011503,"Census Tract 115.03, Erie County, Pennsylvania",702,140
1400000US42049011505,42049011505,"Census Tract 115.05, Erie County, Pennsylvania",449,205
1400000US42049011507,42049011507,"Census Tract 115.07, Erie County, Pennsylvania",575,58
1400000US42049011600,42049011600,"Census Tract 116, Erie County, Pennsylvania",516,45
1400000US42049011701,42049011701,"Census Tract 117.01, Erie County, Pennsylvania",547,426
1400000US42049011702,42049011702,"Census Tract 117.02, Erie County, Pennsylvania",610,130
1400000US42049011801,42049011801,"Census Tract 118.01, Erie County, Pennsylvania",438,30
1400000US42049011802,42049011802,"Census Tract 118.02, Erie County, Pennsylvania",514,84
1400000US42049011900,42049011900,"Census Tract 119, Erie County, Pennsylvania",443,46
1400000US42049012001,42049012001,"Census Tract 120.01, Erie County, Pennsylvania",543,104
1400000US42049012002,42049012002,"Census Tract 120.02, Erie County, Pennsylvania",440,40
1400000US42049012100,42049012100,"Census Tract 121, Erie County, Pennsylvania",477,86
1400000US42049012201,42049012201,"Census Tract 122.01, Erie County, Pennsylvania",532,209
1400000US42049012202,42049012202,"Census Tract 122.02, Erie County, Pennsylvania",713,140
1400000US42049012300,42049012300,"Census Tract 123, Erie County, Pennsylvania",802,302
1400000US42049012400,42049012400,"Census Tract 124, Erie County, Pennsylvania",692,133
1400000US42049980109,42049980109,"Census Tract 9801.09, Erie County, Pennsylvania",-,**
1400000US42049990000,42049990000,"Census Tract 9900, Erie County, Pennsylvania",-,**
1400000US42051260100,42051260100,"Census Tract 2601, Fayette County, Pennsylvania",531,56
1400000US42051260200,42051260200,"Census Tract 2602, Fayette County, Pennsylvania",423,55
1400000US42051260300,42051260300,"Census Tract 2603, Fayette County, Pennsylvania",481,23
1400000US42051260401,42051260401,"Census Tract 2604.01, Fayette County, Pennsylvania",543,396
1400000US42051260402,42051260402,"Census Tract 2604.02, Fayette County, Pennsylvania",504,29
1400000US42051260500,42051260500,"Census Tract 2605, Fayette County, Pennsylvania",405,131
1400000US42051260600,42051260600,"Census Tract 2606, Fayette County, Pennsylvania",518,26
1400000US42051260700,42051260700,"Census Tract 2607, Fayette County, Pennsylvania",423,14
1400000US42051260800,42051260800,"Census Tract 2608, Fayette County, Pennsylvania",435,55
1400000US42051260900,42051260900,"Census Tract 2609, Fayette County, Pennsylvania",516,33
1400000US42051261000,42051261000,"Census Tract 2610, Fayette County, Pennsylvania",539,282
1400000US42051261100,42051261100,"Census Tract 2611, Fayette County, Pennsylvania",436,51
1400000US42051261200,42051261200,"Census Tract 2612, Fayette County, Pennsylvania",409,38
1400000US42051261300,42051261300,"Census Tract 2613, Fayette County, Pennsylvania",434,47
1400000US42051261401,42051261401,"Census Tract 2614.01, Fayette County, Pennsylvania",505,61
1400000US42051261402,42051261402,"Census Tract 2614.02, Fayette County, Pennsylvania",402,127
1400000US42051261500,42051261500,"Census Tract 2615, Fayette County, Pennsylvania",436,25
1400000US42051261600,42051261600,"Census Tract 2616, Fayette County, Pennsylvania",525,131
1400000US42051261700,42051261700,"Census Tract 2617, Fayette County, Pennsylvania",526,79
1400000US42051261800,42051261800,"Census Tract 2618, Fayette County, Pennsylvania",503,80
1400000US42051261900,42051261900,"Census Tract 2619, Fayette County, Pennsylvania",455,33
1400000US42051262000,42051262000,"Census Tract 2620, Fayette County, Pennsylvania",709,203
1400000US42051262100,42051262100,"Census Tract 2621, Fayette County, Pennsylvania",542,52
1400000US42051262200,42051262200,"Census Tract 2622, Fayette County, Pennsylvania",487,31
1400000US42051262300,42051262300,"Census Tract 2623, Fayette County, Pennsylvania",325,78
1400000US42051262400,42051262400,"Census Tract 2624, Fayette County, Pennsylvania",595,65
1400000US42051262500,42051262500,"Census Tract 2625, Fayette County, Pennsylvania",503,38
1400000US42051262600,42051262600,"Census Tract 2626, Fayette County, Pennsylvania",394,44
1400000US42051262701,42051262701,"Census Tract 2627.01, Fayette County, Pennsylvania",588,113
1400000US42051262702,42051262702,"Census Tract 2627.02, Fayette County, Pennsylvania",464,64
1400000US42051262800,42051262800,"Census Tract 2628, Fayette County, Pennsylvania",482,82
1400000US42051262900,42051262900,"Census Tract 2629, Fayette County, Pennsylvania",460,141
1400000US42051263000,42051263000,"Census Tract 2630, Fayette County, Pennsylvania",463,53
1400000US42051263100,42051263100,"Census Tract 2631, Fayette County, Pennsylvania",476,44
1400000US42051263200,42051263200,"Census Tract 2632, Fayette County, Pennsylvania",444,47
1400000US42051263300,42051263300,"Census Tract 2633, Fayette County, Pennsylvania",451,44
1400000US42053530100,42053530100,"Census Tract 5301, Forest County, Pennsylvania",480,136
1400000US42053530201,42053530201,"Census Tract 5302.01, Forest County, Pennsylvania",294,97
1400000US42053530300,42053530300,"Census Tract 5303, Forest County, Pennsylvania",363,62
1400000US42055010100,42055010100,"Census Tract 101, Franklin County, Pennsylvania",518,39
1400000US42055010200,42055010200,"Census Tract 102, Franklin County, Pennsylvania",682,84
1400000US42055010300,42055010300,"Census Tract 103, Franklin County, Pennsylvania",598,116
1400000US42055010400,42055010400,"Census Tract 104, Franklin County, Pennsylvania",861,67
1400000US42055010500,42055010500,"Census Tract 105, Franklin County, Pennsylvania",721,99
1400000US42055010600,42055010600,"Census Tract 106, Franklin County, Pennsylvania",813,59
1400000US42055010700,42055010700,"Census Tract 107, Franklin County, Pennsylvania",692,134
1400000US42055010800,42055010800,"Census Tract 108, Franklin County, Pennsylvania",714,29
1400000US42055010900,42055010900,"Census Tract 109, Franklin County, Pennsylvania",605,27
1400000US42055011000,42055011000,"Census Tract 110, Franklin County, Pennsylvania",609,98
1400000US42055011100,42055011100,"Census Tract 111, Franklin County, Pennsylvania",790,25
1400000US42055011200,42055011200,"Census Tract 112, Franklin County, Pennsylvania",596,69
1400000US42055011301,42055011301,"Census Tract 113.01, Franklin County, Pennsylvania",700,153
1400000US42055011302,42055011302,"Census Tract 113.02, Franklin County, Pennsylvania",632,155
1400000US42055011400,42055011400,"Census Tract 114, Franklin County, Pennsylvania",548,77
1400000US42055011500,42055011500,"Census Tract 115, Franklin County, Pennsylvania",524,71
1400000US42055011600,42055011600,"Census Tract 116, Franklin County, Pennsylvania",677,109
1400000US42055011700,42055011700,"Census Tract 117, Franklin County, Pennsylvania",744,229
1400000US42055011800,42055011800,"Census Tract 118, Franklin County, Pennsylvania",654,34
1400000US42055011900,42055011900,"Census Tract 119, Franklin County, Pennsylvania",909,137
1400000US42055012000,42055012000,"Census Tract 120, Franklin County, Pennsylvania",827,128
1400000US42055012100,42055012100,"Census Tract 121, Franklin County, Pennsylvania",755,36
1400000US42055012200,42055012200,"Census Tract 122, Franklin County, Pennsylvania",546,115
1400000US42055012300,42055012300,"Census Tract 123, Franklin County, Pennsylvania",502,62
1400000US42055012400,42055012400,"Census Tract 124, Franklin County, Pennsylvania",609,36
1400000US42055012501,42055012501,"Census Tract 125.01, Franklin County, Pennsylvania",597,85
1400000US42055012502,42055012502,"Census Tract 125.02, Franklin County, Pennsylvania",661,59
1400000US42057960100,42057960100,"Census Tract 9601, Fulton County, Pennsylvania",499,53
1400000US42057960200,42057960200,"Census Tract 9602, Fulton County, Pennsylvania",507,51
1400000US42057960300,42057960300,"Census Tract 9603, Fulton County, Pennsylvania",509,44
1400000US42059970100,42059970100,"Census Tract 9701, Greene County, Pennsylvania",353,36
1400000US42059970200,42059970200,"Census Tract 9702, Greene County, Pennsylvania",430,46
1400000US42059970300,42059970300,"Census Tract 9703, Greene County, Pennsylvania",465,77
1400000US42059970400,42059970400,"Census Tract 9704, Greene County, Pennsylvania",431,45
1400000US42059970501,42059970501,"Census Tract 9705.01, Greene County, Pennsylvania",723,18
1400000US42059970502,42059970502,"Census Tract 9705.02, Greene County, Pennsylvania",435,85
1400000US42059970600,42059970600,"Census Tract 9706, Greene County, Pennsylvania",521,24
1400000US42059970700,42059970700,"Census Tract 9707, Greene County, Pennsylvania",518,37
1400000US42059970800,42059970800,"Census Tract 9708, Greene County, Pennsylvania",504,74
1400000US42061950100,42061950100,"Census Tract 9501, Huntingdon County, Pennsylvania",475,53
1400000US42061950200,42061950200,"Census Tract 9502, Huntingdon County, Pennsylvania",522,36
1400000US42061950300,42061950300,"Census Tract 9503, Huntingdon County, Pennsylvania",514,23
1400000US42061950400,42061950400,"Census Tract 9504, Huntingdon County, Pennsylvania",477,26
1400000US42061950500,42061950500,"Census Tract 9505, Huntingdon County, Pennsylvania",411,19
1400000US42061950600,42061950600,"Census Tract 9506, Huntingdon County, Pennsylvania",515,22
1400000US42061950800,42061950800,"Census Tract 9508, Huntingdon County, Pennsylvania",407,51
1400000US42061950900,42061950900,"Census Tract 9509, Huntingdon County, Pennsylvania",413,38
1400000US42061951000,42061951000,"Census Tract 9510, Huntingdon County, Pennsylvania",463,57
1400000US42061951100,42061951100,"Census Tract 9511, Huntingdon County, Pennsylvania",443,28
1400000US42061951200,42061951200,"Census Tract 9512, Huntingdon County, Pennsylvania",424,17
1400000US42061951300,42061951300,"Census Tract 9513, Huntingdon County, Pennsylvania",396,40
1400000US42063960100,42063960100,"Census Tract 9601, Indiana County, Pennsylvania",418,53
1400000US42063960200,42063960200,"Census Tract 9602, Indiana County, Pennsylvania",476,41
1400000US42063960300,42063960300,"Census Tract 9603, Indiana County, Pennsylvania",487,46
1400000US42063960400,42063960400,"Census Tract 9604, Indiana County, Pennsylvania",325,66
1400000US42063960500,42063960500,"Census Tract 9605, Indiana County, Pennsylvania",608,95
1400000US42063960600,42063960600,"Census Tract 9606, Indiana County, Pennsylvania",520,15
1400000US42063960700,42063960700,"Census Tract 9607, Indiana County, Pennsylvania",708,31
1400000US42063960800,42063960800,"Census Tract 9608, Indiana County, Pennsylvania",601,107
1400000US42063960900,42063960900,"Census Tract 9609, Indiana County, Pennsylvania",427,31
1400000US42063961000,42063961000,"Census Tract 9610, Indiana County, Pennsylvania",624,66
1400000US42063961101,42063961101,"Census Tract 9611.01, Indiana County, Pennsylvania",667,87
1400000US42063961102,42063961102,"Census Tract 9611.02, Indiana County, Pennsylvania",793,271
1400000US42063961200,42063961200,"Census Tract 9612, Indiana County, Pennsylvania",659,31
1400000US42063961300,42063961300,"Census Tract 9613, Indiana County, Pennsylvania",429,90
1400000US42063961400,42063961400,"Census Tract 9614, Indiana County, Pennsylvania",438,101
1400000US42063961500,42063961500,"Census Tract 9615, Indiana County, Pennsylvania",447,36
1400000US42063961600,42063961600,"Census Tract 9616, Indiana County, Pennsylvania",533,147
1400000US42063961700,42063961700,"Census Tract 9617, Indiana County, Pennsylvania",490,52
1400000US42063961800,42063961800,"Census Tract 9618, Indiana County, Pennsylvania",423,41
1400000US42063961900,42063961900,"Census Tract 9619, Indiana County, Pennsylvania",508,36
1400000US42063962000,42063962000,"Census Tract 9620, Indiana County, Pennsylvania",540,58
1400000US42063962100,42063962100,"Census Tract 9621, Indiana County, Pennsylvania",519,27
1400000US42063962200,42063962200,"Census Tract 9622, Indiana County, Pennsylvania",413,150
1400000US42065950100,42065950100,"Census Tract 9501, Jefferson County, Pennsylvania",463,16
1400000US42065950200,42065950200,"Census Tract 9502, Jefferson County, Pennsylvania",400,50
1400000US42065950300,42065950300,"Census Tract 9503, Jefferson County, Pennsylvania",464,37
1400000US42065950400,42065950400,"Census Tract 9504, Jefferson County, Pennsylvania",428,116
1400000US42065950500,42065950500,"Census Tract 9505, Jefferson County, Pennsylvania",424,45
1400000US42065950600,42065950600,"Census Tract 9506, Jefferson County, Pennsylvania",463,27
1400000US42065950700,42065950700,"Census Tract 9507, Jefferson County, Pennsylvania",402,40
1400000US42065950800,42065950800,"Census Tract 9508, Jefferson County, Pennsylvania",462,44
1400000US42065950900,42065950900,"Census Tract 9509, Jefferson County, Pennsylvania",440,47
1400000US42065951000,42065951000,"Census Tract 9510, Jefferson County, Pennsylvania",506,41
1400000US42065951100,42065951100,"Census Tract 9511, Jefferson County, Pennsylvania",505,53
1400000US42065951200,42065951200,"Census Tract 9512, Jefferson County, Pennsylvania",426,28
1400000US42065951300,42065951300,"Census Tract 9513, Jefferson County, Pennsylvania",525,20
1400000US42067070100,42067070100,"Census Tract 701, Juniata County, Pennsylvania",488,35
1400000US42067070201,42067070201,"Census Tract 702.01, Juniata County, Pennsylvania",379,45
1400000US42067070202,42067070202,"Census Tract 702.02, Juniata County, Pennsylvania",458,24
1400000US42067070300,42067070300,"Census Tract 703, Juniata County, Pennsylvania",426,30
1400000US42067070400,42067070400,"Census Tract 704, Juniata County, Pennsylvania",453,54
1400000US42069100200,42069100200,"Census Tract 1002, Lackawanna County, Pennsylvania",493,113
1400000US42069100300,42069100300,"Census Tract 1003, Lackawanna County, Pennsylvania",847,55
1400000US42069100400,42069100400,"Census Tract 1004, Lackawanna County, Pennsylvania",648,55
1400000US42069100500,42069100500,"Census Tract 1005, Lackawanna County, Pennsylvania",682,62
1400000US42069100600,42069100600,"Census Tract 1006, Lackawanna County, Pennsylvania",693,44
1400000US42069100800,42069100800,"Census Tract 1008, Lackawanna County, Pennsylvania",657,74
1400000US42069100900,42069100900,"Census Tract 1009, Lackawanna County, Pennsylvania",625,71
1400000US42069101000,42069101000,"Census Tract 1010, Lackawanna County, Pennsylvania",668,37
1400000US42069101100,42069101100,"Census Tract 1011, Lackawanna County, Pennsylvania",686,83
1400000US42069101200,42069101200,"Census Tract 1012, Lackawanna County, Pennsylvania",619,100
1400000US42069101300,42069101300,"Census Tract 1013, Lackawanna County, Pennsylvania",633,47
1400000US42069101400,42069101400,"Census Tract 1014, Lackawanna County, Pennsylvania",621,21
1400000US42069101600,42069101600,"Census Tract 1016, Lackawanna County, Pennsylvania",534,15
1400000US42069101700,42069101700,"Census Tract 1017, Lackawanna County, Pennsylvania",567,80
1400000US42069101800,42069101800,"Census Tract 1018, Lackawanna County, Pennsylvania",648,245
1400000US42069101900,42069101900,"Census Tract 1019, Lackawanna County, Pennsylvania",548,112
1400000US42069102000,42069102000,"Census Tract 1020, Lackawanna County, Pennsylvania",605,100
1400000US42069102100,42069102100,"Census Tract 1021, Lackawanna County, Pennsylvania",580,77
1400000US42069102200,42069102200,"Census Tract 1022, Lackawanna County, Pennsylvania",591,156
1400000US42069102300,42069102300,"Census Tract 1023, Lackawanna County, Pennsylvania",554,58
1400000US42069102500,42069102500,"Census Tract 1025, Lackawanna County, Pennsylvania",629,38
1400000US42069102600,42069102600,"Census Tract 1026, Lackawanna County, Pennsylvania",589,37
1400000US42069102700,42069102700,"Census Tract 1027, Lackawanna County, Pennsylvania",650,131
1400000US42069102800,42069102800,"Census Tract 1028, Lackawanna County, Pennsylvania",754,48
1400000US42069102900,42069102900,"Census Tract 1029, Lackawanna County, Pennsylvania",524,125
1400000US42069103000,42069103000,"Census Tract 1030, Lackawanna County, Pennsylvania",626,66
1400000US42069103100,42069103100,"Census Tract 1031, Lackawanna County, Pennsylvania",643,114
1400000US42069110100,42069110100,"Census Tract 1101, Lackawanna County, Pennsylvania",588,50
1400000US42069110201,42069110201,"Census Tract 1102.01, Lackawanna County, Pennsylvania",671,77
1400000US42069110202,42069110202,"Census Tract 1102.02, Lackawanna County, Pennsylvania",648,70
1400000US42069110300,42069110300,"Census Tract 1103, Lackawanna County, Pennsylvania",639,40
1400000US42069110401,42069110401,"Census Tract 1104.01, Lackawanna County, Pennsylvania",917,53
1400000US42069110402,42069110402,"Census Tract 1104.02, Lackawanna County, Pennsylvania",929,30
1400000US42069110403,42069110403,"Census Tract 1104.03, Lackawanna County, Pennsylvania",1061,288
1400000US42069110500,42069110500,"Census Tract 1105, Lackawanna County, Pennsylvania",675,178
1400000US42069110600,42069110600,"Census Tract 1106, Lackawanna County, Pennsylvania",567,52
1400000US42069110700,42069110700,"Census Tract 1107, Lackawanna County, Pennsylvania",440,76
1400000US42069110800,42069110800,"Census Tract 1108, Lackawanna County, Pennsylvania",508,55
1400000US42069110900,42069110900,"Census Tract 1109, Lackawanna County, Pennsylvania",395,116
1400000US42069111000,42069111000,"Census Tract 1110, Lackawanna County, Pennsylvania",514,87
1400000US42069111100,42069111100,"Census Tract 1111, Lackawanna County, Pennsylvania",499,108
1400000US42069111200,42069111200,"Census Tract 1112, Lackawanna County, Pennsylvania",610,61
1400000US42069111300,42069111300,"Census Tract 1113, Lackawanna County, Pennsylvania",533,60
1400000US42069111400,42069111400,"Census Tract 1114, Lackawanna County, Pennsylvania",526,65
1400000US42069111500,42069111500,"Census Tract 1115, Lackawanna County, Pennsylvania",536,65
1400000US42069111600,42069111600,"Census Tract 1116, Lackawanna County, Pennsylvania",653,59
1400000US42069111700,42069111700,"Census Tract 1117, Lackawanna County, Pennsylvania",608,108
1400000US42069111800,42069111800,"Census Tract 1118, Lackawanna County, Pennsylvania",781,41
1400000US42069112000,42069112000,"Census Tract 1120, Lackawanna County, Pennsylvania",647,78
1400000US42069112100,42069112100,"Census Tract 1121, Lackawanna County, Pennsylvania",628,130
1400000US42069112200,42069112200,"Census Tract 1122, Lackawanna County, Pennsylvania",531,183
1400000US42069112300,42069112300,"Census Tract 1123, Lackawanna County, Pennsylvania",626,55
1400000US42069112400,42069112400,"Census Tract 1124, Lackawanna County, Pennsylvania",618,49
1400000US42069112500,42069112500,"Census Tract 1125, Lackawanna County, Pennsylvania",504,87
1400000US42069112600,42069112600,"Census Tract 1126, Lackawanna County, Pennsylvania",530,32
1400000US42069112700,42069112700,"Census Tract 1127, Lackawanna County, Pennsylvania",685,44
1400000US42069112800,42069112800,"Census Tract 1128, Lackawanna County, Pennsylvania",628,29
1400000US42069112901,42069112901,"Census Tract 1129.01, Lackawanna County, Pennsylvania",556,152
1400000US42069112902,42069112902,"Census Tract 1129.02, Lackawanna County, Pennsylvania",725,135
1400000US42071000100,42071000100,"Census Tract 1, Lancaster County, Pennsylvania",685,45
1400000US42071000200,42071000200,"Census Tract 2, Lancaster County, Pennsylvania",781,21
1400000US42071000300,42071000300,"Census Tract 3, Lancaster County, Pennsylvania",651,51
1400000US42071000400,42071000400,"Census Tract 4, Lancaster County, Pennsylvania",653,46
1400000US42071000500,42071000500,"Census Tract 5, Lancaster County, Pennsylvania",700,124
1400000US42071000600,42071000600,"Census Tract 6, Lancaster County, Pennsylvania",688,97
1400000US42071000700,42071000700,"Census Tract 7, Lancaster County, Pennsylvania",679,33
1400000US42071000800,42071000800,"Census Tract 8, Lancaster County, Pennsylvania",702,161
1400000US42071000900,42071000900,"Census Tract 9, Lancaster County, Pennsylvania",561,93
1400000US42071001000,42071001000,"Census Tract 10, Lancaster County, Pennsylvania",670,60
1400000US42071001100,42071001100,"Census Tract 11, Lancaster County, Pennsylvania",639,90
1400000US42071001200,42071001200,"Census Tract 12, Lancaster County, Pennsylvania",762,67
1400000US42071001400,42071001400,"Census Tract 14, Lancaster County, Pennsylvania",673,35
1400000US42071010101,42071010101,"Census Tract 101.01, Lancaster County, Pennsylvania",700,121
1400000US42071010102,42071010102,"Census Tract 101.02, Lancaster County, Pennsylvania",728,82
1400000US42071010201,42071010201,"Census Tract 102.01, Lancaster County, Pennsylvania",680,138
1400000US42071010202,42071010202,"Census Tract 102.02, Lancaster County, Pennsylvania",908,267
1400000US42071010300,42071010300,"Census Tract 103, Lancaster County, Pennsylvania",880,71
1400000US42071010400,42071010400,"Census Tract 104, Lancaster County, Pennsylvania",759,61
1400000US42071010501,42071010501,"Census Tract 105.01, Lancaster County, Pennsylvania",774,77
1400000US42071010502,42071010502,"Census Tract 105.02, Lancaster County, Pennsylvania",839,350
1400000US42071010600,42071010600,"Census Tract 106, Lancaster County, Pennsylvania",900,114
1400000US42071010701,42071010701,"Census Tract 107.01, Lancaster County, Pennsylvania",719,57
1400000US42071010702,42071010702,"Census Tract 107.02, Lancaster County, Pennsylvania",709,40
1400000US42071010801,42071010801,"Census Tract 108.01, Lancaster County, Pennsylvania",1791,440
1400000US42071010802,42071010802,"Census Tract 108.02, Lancaster County, Pennsylvania",910,347
1400000US42071010900,42071010900,"Census Tract 109, Lancaster County, Pennsylvania",808,75
1400000US42071011000,42071011000,"Census Tract 110, Lancaster County, Pennsylvania",691,41
1400000US42071011100,42071011100,"Census Tract 111, Lancaster County, Pennsylvania",1018,82
1400000US42071011200,42071011200,"Census Tract 112, Lancaster County, Pennsylvania",630,36
1400000US42071011300,42071011300,"Census Tract 113, Lancaster County, Pennsylvania",594,36
1400000US42071011400,42071011400,"Census Tract 114, Lancaster County, Pennsylvania",523,42
1400000US42071011502,42071011502,"Census Tract 115.02, Lancaster County, Pennsylvania",679,52
1400000US42071011503,42071011503,"Census Tract 115.03, Lancaster County, Pennsylvania",893,80
1400000US42071011504,42071011504,"Census Tract 115.04, Lancaster County, Pennsylvania",644,32
1400000US42071011600,42071011600,"Census Tract 116, Lancaster County, Pennsylvania",924,254
1400000US42071011701,42071011701,"Census Tract 117.01, Lancaster County, Pennsylvania",1095,96
1400000US42071011703,42071011703,"Census Tract 117.03, Lancaster County, Pennsylvania",791,80
1400000US42071011704,42071011704,"Census Tract 117.04, Lancaster County, Pennsylvania",733,69
1400000US42071011705,42071011705,"Census Tract 117.05, Lancaster County, Pennsylvania",876,34
1400000US42071011801,42071011801,"Census Tract 118.01, Lancaster County, Pennsylvania",-,**
1400000US42071011802,42071011802,"Census Tract 118.02, Lancaster County, Pennsylvania",983,63
1400000US42071011803,42071011803,"Census Tract 118.03, Lancaster County, Pennsylvania",1017,53
1400000US42071011804,42071011804,"Census Tract 118.04, Lancaster County, Pennsylvania",1080,135
1400000US42071011805,42071011805,"Census Tract 118.05, Lancaster County, Pennsylvania",922,112
1400000US42071011901,42071011901,"Census Tract 119.01, Lancaster County, Pennsylvania",936,51
1400000US42071011902,42071011902,"Census Tract 119.02, Lancaster County, Pennsylvania",1136,62
1400000US42071012001,42071012001,"Census Tract 120.01, Lancaster County, Pennsylvania",1042,198
1400000US42071012002,42071012002,"Census Tract 120.02, Lancaster County, Pennsylvania",714,32
1400000US42071012102,42071012102,"Census Tract 121.02, Lancaster County, Pennsylvania",1147,132
1400000US42071012103,42071012103,"Census Tract 121.03, Lancaster County, Pennsylvania",813,193
1400000US42071012104,42071012104,"Census Tract 121.04, Lancaster County, Pennsylvania",967,93
1400000US42071012200,42071012200,"Census Tract 122, Lancaster County, Pennsylvania",681,29
1400000US42071012301,42071012301,"Census Tract 123.01, Lancaster County, Pennsylvania",720,50
1400000US42071012302,42071012302,"Census Tract 123.02, Lancaster County, Pennsylvania",641,40
1400000US42071012402,42071012402,"Census Tract 124.02, Lancaster County, Pennsylvania",740,49
1400000US42071012403,42071012403,"Census Tract 124.03, Lancaster County, Pennsylvania",839,43
1400000US42071012404,42071012404,"Census Tract 124.04, Lancaster County, Pennsylvania",914,223
1400000US42071012501,42071012501,"Census Tract 125.01, Lancaster County, Pennsylvania",743,249
1400000US42071012502,42071012502,"Census Tract 125.02, Lancaster County, Pennsylvania",752,140
1400000US42071012601,42071012601,"Census Tract 126.01, Lancaster County, Pennsylvania",669,67
1400000US42071012602,42071012602,"Census Tract 126.02, Lancaster County, Pennsylvania",744,69
1400000US42071012700,42071012700,"Census Tract 127, Lancaster County, Pennsylvania",693,90
1400000US42071012800,42071012800,"Census Tract 128, Lancaster County, Pennsylvania",719,125
1400000US42071012900,42071012900,"Census Tract 129, Lancaster County, Pennsylvania",888,194
1400000US42071013000,42071013000,"Census Tract 130, Lancaster County, Pennsylvania",1012,765
1400000US42071013101,42071013101,"Census Tract 131.01, Lancaster County, Pennsylvania",763,88
1400000US42071013102,42071013102,"Census Tract 131.02, Lancaster County, Pennsylvania",807,182
1400000US42071013202,42071013202,"Census Tract 132.02, Lancaster County, Pennsylvania",947,65
1400000US42071013203,42071013203,"Census Tract 132.03, Lancaster County, Pennsylvania",1021,96
1400000US42071013204,42071013204,"Census Tract 132.04, Lancaster County, Pennsylvania",934,84
1400000US42071013301,42071013301,"Census Tract 133.01, Lancaster County, Pennsylvania",992,161
1400000US42071013303,42071013303,"Census Tract 133.03, Lancaster County, Pennsylvania",2079,523
1400000US42071013304,42071013304,"Census Tract 133.04, Lancaster County, Pennsylvania",1800,1112
1400000US42071013400,42071013400,"Census Tract 134, Lancaster County, Pennsylvania",801,60
1400000US42071013501,42071013501,"Census Tract 135.01, Lancaster County, Pennsylvania",995,96
1400000US42071013502,42071013502,"Census Tract 135.02, Lancaster County, Pennsylvania",897,41
1400000US42071013503,42071013503,"Census Tract 135.03, Lancaster County, Pennsylvania",826,562
1400000US42071013601,42071013601,"Census Tract 136.01, Lancaster County, Pennsylvania",798,74
1400000US42071013602,42071013602,"Census Tract 136.02, Lancaster County, Pennsylvania",1111,137
1400000US42071013701,42071013701,"Census Tract 137.01, Lancaster County, Pennsylvania",826,92
1400000US42071013702,42071013702,"Census Tract 137.02, Lancaster County, Pennsylvania",981,93
1400000US42071013800,42071013800,"Census Tract 138, Lancaster County, Pennsylvania",728,21
1400000US42071013901,42071013901,"Census Tract 139.01, Lancaster County, Pennsylvania",773,167
1400000US42071013902,42071013902,"Census Tract 139.02, Lancaster County, Pennsylvania",727,129
1400000US42071014000,42071014000,"Census Tract 140, Lancaster County, Pennsylvania",794,79
1400000US42071014101,42071014101,"Census Tract 141.01, Lancaster County, Pennsylvania",716,123
1400000US42071014102,42071014102,"Census Tract 141.02, Lancaster County, Pennsylvania",758,114
1400000US42071014201,42071014201,"Census Tract 142.01, Lancaster County, Pennsylvania",744,240
1400000US42071014202,42071014202,"Census Tract 142.02, Lancaster County, Pennsylvania",765,44
1400000US42071014300,42071014300,"Census Tract 143, Lancaster County, Pennsylvania",727,27
1400000US42071014401,42071014401,"Census Tract 144.01, Lancaster County, Pennsylvania",898,237
1400000US42071014402,42071014402,"Census Tract 144.02, Lancaster County, Pennsylvania",835,34
1400000US42071014501,42071014501,"Census Tract 145.01, Lancaster County, Pennsylvania",768,129
1400000US42071014502,42071014502,"Census Tract 145.02, Lancaster County, Pennsylvania",769,41
1400000US42071014601,42071014601,"Census Tract 146.01, Lancaster County, Pennsylvania",1080,355
1400000US42071014602,42071014602,"Census Tract 146.02, Lancaster County, Pennsylvania",753,129
1400000US42071014700,42071014700,"Census Tract 147, Lancaster County, Pennsylvania",629,40
1400000US42073000100,42073000100,"Census Tract 1, Lawrence County, Pennsylvania",551,36
1400000US42073000200,42073000200,"Census Tract 2, Lawrence County, Pennsylvania",383,96
1400000US42073000300,42073000300,"Census Tract 3, Lawrence County, Pennsylvania",504,44
1400000US42073000400,42073000400,"Census Tract 4, Lawrence County, Pennsylvania",306,45
1400000US42073000600,42073000600,"Census Tract 6, Lawrence County, Pennsylvania",498,106
1400000US42073000700,42073000700,"Census Tract 7, Lawrence County, Pennsylvania",518,35
1400000US42073000800,42073000800,"Census Tract 8, Lawrence County, Pennsylvania",542,41
1400000US42073000900,42073000900,"Census Tract 9, Lawrence County, Pennsylvania",400,43
1400000US42073001000,42073001000,"Census Tract 10, Lawrence County, Pennsylvania",472,63
1400000US42073010100,42073010100,"Census Tract 101, Lawrence County, Pennsylvania",494,50
1400000US42073010201,42073010201,"Census Tract 102.01, Lawrence County, Pennsylvania",670,46
1400000US42073010202,42073010202,"Census Tract 102.02, Lawrence County, Pennsylvania",536,11
1400000US42073010300,42073010300,"Census Tract 103, Lawrence County, Pennsylvania",581,37
1400000US42073010400,42073010400,"Census Tract 104, Lawrence County, Pennsylvania",579,74
