"","date_submitted","ideal_adoption_timeline","reason_for_adoption","specific_animal","adults_in_home","children_in_home","all_household_agree","allergies","home_owner","home_pet_policy","experience","budget_monthly","budget_emergency","home_alone_avg","home_alone_max","pet_kept","exercise","needs","return_pet","how_heard","outcome_trello_id","STATEFP","COUNTYFP","TRACTCE","GEOID","NAME","NAMELSAD","MTFCC","FUNCSTAT","ALAND","AWATER","INTPTLAT","INTPTLON","City","State","ZIP"
"333","11/07/2018","few-weeks","myself",TRUE,1,0,"yes","no-allergies","landlord","yes-with-pet-policy","grew-up-with","$200.00","$1,000.00","8 h","8 h","inside-only","walks-on-leash,dog-parks","professional-groomer,groom-myself","none","website","5be39c14473aee8fe2ea9658",42,17,106000,42017106000,1060,"Census Tract 1060","G5020","S",3540298,45004,40.1462473,-74.9021199,"Langhorne ","PA",19047
"334","11/07/2018","few-weeks","myself,my-kids",TRUE,1,1,"yes","no-allergies","landlord","no-but-pets-allowed","grew-up-with,currently-have-pet","$100.00","$1,000.00","2 h","8 h","inside-only,supervised-in-my-yard","walks-on-leash,walks-off-leash,jogging-together,playing-in-my-yard,another-pet","groom-myself","becomes-aggressive","website,facebook","5be35731ad87751680e5f8b9",42,71,11902,42071011902,119.02,"Census Tract 119.02","G5020","S",21710662,265671,40.1082617,-76.2756578,"Lititz","PA",17543
"335","11/07/2018","few-months","myself,my-kids",TRUE,1,1,"no","mildly-allergic","myself","","grew-up-with,given-to-another","$50.00","$3,000.00",NA,"2 h","inside-only","not-much","groom-myself,professional-groomer","allergies-appear","","5be313fe931e205c344c91f0",42,101,11000,42101011000,110,"Census Tract 110","G5020","S",472867,0,39.9737291,-75.2062951,"Phila. ","PA",19104
"336","11/07/2018","today","my-kids,myself",FALSE,0,1,"yes","no-allergies","landlord","yes-with-pet-policy","grew-up-with,currently-have-pet","$2,000.00","$5,000.00","2 h","2 h","inside-only","walks-on-leash,jogging-together,playing-in-my-yard,dog-parks,another-pet","professional-groomer","becomes-aggressive","","5be308bf469f9d3085580ca7",42,101,20200,42101020200,202,"Census Tract 202","G5020","S",756814,0,40.0081282,-75.1621609,"Philadelphia ","PA",19140
"337","11/08/2018","few-weeks","myself",FALSE,0,0,"yes","no-allergies","landlord","no-but-pets-allowed","grew-up-with","$230.00","$1,100.00","10 h","10 h","inside-only","walks-on-leash,jogging-together","groom-myself","becomes-aggressive","","5be4e99e9a76eb7f4eb12217",42,91,205600,42091205600,2056,"Census Tract 2056","G5020","S",1302406,0,40.0076767,-75.2634506,"Narberth","PA",19072
"338","11/08/2018","few-weeks","myself,other",FALSE,0,0,"yes","no-allergies","landlord","not-applicable","grew-up-with,lived-with-housemate-pet","$300.00","$300.00","5 h",NA,"inside-only,unsupervised-access-to-my-yard-doggie-door-etc,supervised-in-my-yard","walks-on-leash,walks-off-leash,jogging-together,playing-in-my-yard,dog-parks,another-pet","professional-groomer","none","","5be4b6f166a09e3dcbbaac79",42,101,19800,42101019800,198,"Census Tract 198","G5020","S",540315,0,40.010719,-75.142141,"Philadelphia","PA",19140
"339","11/08/2018","few-months","myself",TRUE,1,0,"yes","no-allergies","myself","","euthanized,grew-up-with,had-pet-die","$70.00","$2,500.00","2 h",NA,"inside-only,supervised-in-my-yard,crate","walks-on-leash,playing-in-my-yard,dog-parks","groom-myself","none","website","5be4b1da49f99031cc9978b9",34,5,701700,34005701700,7017,"Census Tract 7017","G5020","S",2417407,100383,40.1496935,-74.707679,"Bordentown","NJ",8505
"340","11/08/2018","today","gift",TRUE,3,0,"it-s-a-surprise","no-allergies","family-friend","","grew-up-with","$200.00","$200.00","4 h",NA,"inside-only","walks-on-leash,walks-off-leash,jogging-together,playing-in-my-yard,dog-parks,another-pet","professional-groomer,groom-myself","none","website,other","5be487f288baeb6ae019f58f",42,101,27000,42101027000,270,"Census Tract 270","G5020","S",642216,0,40.0493231,-75.1331512,"Philadelphia","PA",19126
"341","11/08/2018","few-weeks","myself",FALSE,0,0,"yes","no-allergies","myself","","lived-with-housemate-pet","$250.00","$500.00",NA,NA,"inside-only","walks-on-leash,dog-parks","professional-groomer","allergies-appear,becomes-aggressive","","5be47cbe223f87870912370b",42,101,1500,42101001500,15,"Census Tract 15","G5020","S",239383,0,39.9419037,-75.1591158,"Philadelphia","PA",19147
"342","11/08/2018","today","gift",TRUE,1,4,"yes,it-s-a-surprise","no-allergies","myself","","given-to-another,grew-up-with","$500.00","$400.00",NA,NA,"inside-only","walks-on-leash,another-pet,not-much","professional-groomer","becomes-aggressive,not-housebroken","event","5be4365a04ef4a3ab2891d5c",42,101,6600,42101006600,66,"Census Tract 66","G5020","S",651243,0,39.9293155,-75.2298425,"Philadelphia ","PA",19143
"343","11/09/2018","few-months","myself",FALSE,2,0,"yes","no-allergies","family-friend","","currently-have-pet","$100.00","$80.00","4 h","4 h","inside-only","walks-on-leash,playing-in-my-yard,dog-parks,another-pet,jogging-together","professional-groomer","none","","5be5b2247eb8784dd4e00994",42,101,19800,42101019800,198,"Census Tract 198","G5020","S",540315,0,40.010719,-75.142141,"Philadelphia","PA",19140
"344","11/09/2018","few-months","myself",FALSE,0,0,"yes","no-allergies","landlord","yes-with-pet-policy","grew-up-with,lived-with-housemate-pet","$300.00","$6,000.00","4 h","4 h","inside-only,crate","walks-on-leash,walks-off-leash,dog-parks","professional-groomer","none","","5be5a3c632b8b982e9adde89",42,91,205600,42091205600,2056,"Census Tract 2056","G5020","S",1302406,0,40.0076767,-75.2634506,"Narberth","PA",19072
"345","11/10/2018","few-weeks","myself",TRUE,0,0,"yes","no-allergies","myself","","given-to-another,had-pet-die,euthanized,grew-up-with","$150.00","$5,000.00","6 h","6 h","inside-only","walks-on-leash,dog-parks,another-pet,not-much","professional-groomer,groom-myself","none","other","5be75aeceebeac60c033aca3",42,101,500,42101000500,5,"Census Tract 5","G5020","S",428780,0,39.9519534,-75.1581776,"Philadelphia","PA",19107
"346","11/10/2018","few-weeks","myself",FALSE,1,0,"yes","no-allergies","landlord","not-applicable","grew-up-with","$100.00","$100.00","3 h","3 h","inside-only","walks-on-leash,dog-parks,another-pet","groom-myself","vet-becomes-expensive,becomes-aggressive","","5be735945ad73940de629f19",34,7,602902,34007602902,6029.02,"Census Tract 6029.02","G5020","S",1611936,0,39.9623531,-75.0388218,"Pennsauken","NJ",8109
"347","11/10/2018","few-weeks","myself,my-kids",FALSE,1,6,"yes","no-allergies","myself","","grew-up-with,had-pet-die","$200.00","$200.00",NA,NA,"inside-only","walks-on-leash,playing-in-my-yard","professional-groomer","none","","5be729f1aefc2b2ad88289f9",42,101,16702,42101016702,167.02,"Census Tract 167.02","G5020","S",355103,0,39.9904175,-75.1578177,"Philadelphia ","PA",19132
"348","11/10/2018","few-months","my-kids",FALSE,0,2,"yes","no-allergies","landlord","yes-with-pet-policy","pet-ran-away,grew-up-with,currently-have-pet","$200.00","$100.00",NA,NA,"inside-only","walks-on-leash,dog-parks,playing-in-my-yard","professional-groomer,groom-myself","destructive,becomes-aggressive","","5be71e5ff53b57548c572613",42,101,3600,42101003600,36,"Census Tract 36","G5020","S",964586,0,39.9279253,-75.1920207,"Philadelphia ","PA",19145
"349","11/10/2018","few-weeks","my-kids",FALSE,1,4,"yes","no-allergies","landlord","not-applicable","currently-have-pet","$100.00","$150.00","8h","8h","inside-only","walks-on-leash,walks-off-leash,dog-parks,another-pet","professional-groomer","destructive,becomes-aggressive,allergies-appear,not-housebroken","","5be6fc4deb7e90384e76a78b",42,101,3600,42101003600,36,"Census Tract 36","G5020","S",964586,0,39.9279253,-75.1920207,"Philadelphia","PA",19145
"350","11/10/2018","today","myself",TRUE,1,0,"yes","mildly-allergic","myself","","grew-up-with","$500.00","$2,000.00",NA,"10 h","inside-only,unsupervised-access-to-my-yard-doggie-door-etc","walks-on-leash,walks-off-leash,playing-in-my-yard,another-pet,not-much","professional-groomer","allergies-appear,becomes-aggressive","website","5be6f7aad724a037912da39b",42,101,1201,42101001201,12.01,"Census Tract 12.01","G5020","S",327555,30728,39.9471666,-75.1798721,"Philadelphia ","PA",19146
"351","11/10/2018","few-weeks","myself",TRUE,2,1,"yes","no-allergies","myself","","grew-up-with,euthanized,currently-have-pet","$100.00","$2,000.00","8 h",NA,"inside-only","walks-on-leash,playing-in-my-yard,jogging-together,dog-parks","groom-myself","becomes-aggressive","website","5be6eff7fde55b48baea9f62",42,101,35301,42101035301,353.01,"Census Tract 353.01","G5020","S",1398730,13466,40.0659313,-74.9934646,"Philadelphia ","PA",19114
"352","11/10/2018","few-months","myself",FALSE,0,0,"yes","no-allergies","myself","","euthanized,grew-up-with","$500.00","$5,000.00",NA,NA,"inside-only,supervised-in-my-yard","walks-on-leash,playing-in-my-yard,dog-parks","professional-groomer,groom-myself","none","","5be6688b575b873bb33d592c",42,101,33102,42101033102,331.02,"Census Tract 331.02","G5020","S",719269,0,40.0451086,-75.0272928,"Philadelphia","PA",19136
"353","11/11/2018","few-weeks","myself",FALSE,1,-24,"yes","no-allergies","landlord","yes-with-pet-policy","euthanized","$100.00","$300.00","3 h","5 h","inside-only,crate","walks-on-leash,jogging-together,playing-in-my-yard,dog-parks,another-pet","professional-groomer","none","","5be8dd35983ab5106875b6ee",42,101,14700,42101014700,147,"Census Tract 147","G5020","S",337677,0,39.9785489,-75.1620244,"PHILADELPHIA ","PA",19121
"354","11/11/2018","few-weeks","myself",TRUE,2,0,"yes","mildly-allergic","family-friend","","given-to-shelter,euthanized,currently-have-pet","$250.00","$1,000.00",NA,NA,"inside-only","walks-on-leash,playing-in-my-yard,dog-parks","professional-groomer,groom-myself","none","website,facebook","5be8db16f1e30c5bce28cb3a",42,101,9300,42101009300,93,"Census Tract 93","G5020","S",402542,0,39.9622919,-75.2240228,"Philadelphia","PA",19139
"355","11/11/2018","today","myself",TRUE,1,0,"yes","no-allergies","family-friend","","lived-with-housemate-pet","$400.00","$2,000.00",NA,NA,"inside-only","walks-on-leash","professional-groomer,groom-myself","none","website","5be9e5ca550502179575c496",34,5,700305,34005700305,7003.05,"Census Tract 7003.05","G5020","S",4966681,136650,39.9828503,-74.9979803,"Cinnaminson","NJ",8077
"356","11/11/2018","few-weeks","myself",TRUE,2,0,"yes","no-allergies","family-friend","","grew-up-with,lived-with-housemate-pet","$500.00","$1,000.00","3 h","5 h","inside-only","walks-on-leash,jogging-together,playing-in-my-yard,dog-parks,another-pet","professional-groomer","none","website","5be89ea85f466882108b2a5f",42,101,3200,42101003200,32,"Census Tract 32","G5020","S",491790,0,39.9333011,-75.1854187,"Philadelphia ","PA",19145
"357","11/11/2018","few-weeks","myself",TRUE,2,0,"yes","no-allergies","landlord","no-but-pets-allowed","euthanized,grew-up-with,currently-have-pet,given-to-another","$150.00","$50.00","8 h","12 h","inside-only","walks-on-leash,another-pet","professional-groomer,groom-myself","none","other","5be89c3dba037711c1607cdf",42,101,33101,42101033101,331.01,"Census Tract 331.01","G5020","S",486954,0,40.0403093,-75.0379505,"Philadelphia","PA",19136
"358","11/11/2018","few-weeks","myself",FALSE,2,0,"yes","no-allergies","landlord","not-yet","grew-up-with","$110.00","$1,300.00","6 h","7 h","inside-only,supervised-in-my-yard,other","walks-on-leash,walks-off-leash,jogging-together,playing-in-my-yard,dog-parks,another-pet","groom-myself,no-grooming,professional-groomer","none","","5be89691a3539e0c3ebbabec",42,101,15300,42101015300,153,"Census Tract 153","G5020","S",469148,0,39.9837644,-75.1608848,"PHILADELPHIA","PA",19121
"359","11/11/2018","today","myself",FALSE,1,0,"yes","no-allergies","myself","","euthanized,grew-up-with","$230.00","$6,000.00",NA,"2 h","inside-only","walks-on-leash,playing-in-my-yard,dog-parks,another-pet","professional-groomer","none","","5be888b2626b095058704017",42,101,21700,42101021700,217,"Census Tract 217","G5020","S",1559580,0,40.0450277,-75.2239451,"Philadelphia","PA",19128
"360","11/11/2018","today","my-kids",TRUE,0,1,"yes","no-allergies","landlord","no-but-pets-allowed","grew-up-with","$250.00","$300.00",NA,NA,"inside-only","dog-parks,walks-on-leash","professional-groomer","becomes-aggressive","website","5be87900d8ecb50bb43e24e1",34,7,601900,34007601900,6019,"Census Tract 6019","G5020","S",1144275,44030,39.9133728,-75.1090977,"Camden","NJ",8104
"361","11/11/2018","today","myself",FALSE,1,0,"yes","no-allergies","myself","","euthanized,currently-have-pet","$890.00","$5,000.00",NA,"4 h","inside-only,supervised-in-my-yard","walks-on-leash,playing-in-my-yard,dog-parks,another-pet","professional-groomer","none","","5be877d0791d5460d90d75b3",42,71,10801,42071010801,108.01,"Census Tract 108.01","G5020","S",40871199,192449,40.1314161,-76.6204878,"ELIZABETHTOWN","PA",17022
"362","11/11/2018","few-weeks","my-kids",FALSE,1,1,"it-s-a-surprise","mildly-allergic","myself","","currently-have-pet,grew-up-with","$75.00","$1,000.00","4 h","6 h","inside-only,supervised-in-my-yard","walks-on-leash,walks-off-leash,playing-in-my-yard,another-pet","professional-groomer","becomes-aggressive","","5be84166a0359c3845a50c76",34,15,501202,34015501202,5012.02,"Census Tract 5012.02","G5020","S",4209976,4584,39.7545144,-75.0825843,"Turnersville","NJ",8012
"363","11/11/2018","today","myself",TRUE,0,0,"yes","no-allergies","myself","","grew-up-with,euthanized","$150.00","$300.00","4h","8 h","inside-only","walks-on-leash,jogging-together,playing-in-my-yard,dog-parks,another-pet","professional-groomer","none","event","5be834a9e7b3da5f9778e6fb",42,45,404101,42045404101,4041.01,"Census Tract 4041.01","G5020","S",2808087,0,39.8849496,-75.3441911,"Swarthmore","PA",19081
"364","11/11/2018","few-weeks","myself",TRUE,1,0,"yes","no-allergies","myself","","grew-up-with,lived-with-housemate-pet","$250.00","$1,000.00","3 h","3 h","inside-only,supervised-in-my-yard","walks-on-leash,playing-in-my-yard,another-pet","professional-groomer,groom-myself","not-allowed-new-living-space,not-housebroken","website,facebook","5be7c3437e80040e537cd702",42,17,106600,42017106600,1066,"Census Tract 1066","G5020","S",26403434,654206,40.5733314,-75.2175957,"Riegelsville","PA",18077
"365","11/11/2018","today","myself",TRUE,0,0,"yes","no-allergies","myself","","grew-up-with,lived-with-housemate-pet","$200.00","$3,600.00",NA,NA,"inside-only","walks-on-leash,jogging-together","professional-groomer","none","website","5be7bcd73f56d068a2e1a65f",42,17,101603,42017101603,1016.03,"Census Tract 1016.03","G5020","S",2028034,0,40.1962304,-75.0970577,"Warminster","PA",18974
"366","11/12/2018","few-weeks","myself",FALSE,1,1,"yes,it-s-a-surprise","no-allergies","myself","","euthanized,grew-up-with,currently-have-pet","$500.00","$3,000.00","4 h","4h","inside-only,crate,supervised-in-my-yard","walks-off-leash,walks-on-leash,jogging-together,playing-in-my-yard,another-pet","professional-groomer","none","","5bea1d61151b5636318e3eee",42,37,51300,42037051300,513,"Census Tract 513","G5020","S",32752020,2586121,40.9793643,-76.422322,"Catawissa","PA",17820
"367","11/12/2018","today","myself",TRUE,2,0,"yes","no-allergies","myself","","lived-with-housemate-pet,grew-up-with","$500.00","$2,000.00","0 h","4 h","inside-only,supervised-in-my-yard","walks-on-leash","groom-myself,professional-groomer","none","other","5be9e5ca550502179575c496",34,5,700305,34005700305,7003.05,"Census Tract 7003.05","G5020","S",4966681,136650,39.9828503,-74.9979803,"Cinnaminson","NJ",8077
"368","11/12/2018","today","my-kids,myself",FALSE,1,2,"yes","no-allergies","myself","","euthanized,grew-up-with,currently-have-pet","$200.00","$1,000.00","5 h","7 h","inside-only","walks-on-leash,walks-off-leash,playing-in-my-yard,another-pet","groom-myself,professional-groomer","becomes-aggressive","","5be9dd3f75301b4e2794689d",42,17,101403,42017101403,1014.03,"Census Tract 1014.03","G5020","S",4653690,101935,40.162243,-74.963758,"Feasterville","PA",19053
"369","11/12/2018","today","myself",FALSE,1,0,"yes","no-allergies","myself","","currently-have-pet","$200.00","$5,000.00",NA,NA,"inside-only","walks-on-leash,jogging-together,dog-parks,another-pet","groom-myself","none","","5be99c3851d7ed46906524d7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"philadelphia","PA",1945
"370","11/13/2018","today","myself",FALSE,2,0,"yes","no-allergies","family-friend","","grew-up-with,currently-have-pet","$1,000.00","$10,000.00","2 h","3 h","inside-only,supervised-in-my-yard","walks-on-leash,playing-in-my-yard,dog-parks,another-pet","groom-myself","none","","5beb7dfec58db86ce782308c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlanta","GA",30327
"371","11/13/2018","today","myself,other",FALSE,1,0,"yes","no-allergies","myself","","grew-up-with,currently-have-pet,euthanized","$400.00","$2,000.00","6h","8h","inside-only","walks-on-leash,playing-in-my-yard,another-pet","professional-groomer","other","","5beb692572a46d334208785d",42,101,35601,42101035601,356.01,"Census Tract 356.01","G5020","S",2029702,12503,40.0976749,-75.0375069,"Philadelphia ","PA",19115
"372","11/13/2018","today","myself",TRUE,0,0,"yes","no-allergies","myself","","had-pet-die,grew-up-with,lived-with-housemate-pet","$200.00","$1,000.00","5 h",NA,"inside-only","walks-on-leash,playing-in-my-yard,dog-parks,another-pet","professional-groomer","none","website","5beb3ab98ae8c42168541b01",42,45,402600,42045402600,4026,"Census Tract 4026","G5020","S",1003639,0,39.9242313,-75.2654608,"Darby","PA",19023
"373","11/13/2018","today","myself",FALSE,0,0,"yes","no-allergies","myself","","grew-up-with","$50.00","$500.00",NA,NA,"inside-only","walks-on-leash","professional-groomer","none","","5beb16ff3317380553476e6b",42,101,19200,42101019200,192,"Census Tract 192","G5020","S",656913,0,40.0006393,-75.1150648,"Philadelphia ","PA",19134
"374","11/13/2018","few-weeks","myself",TRUE,1,0,"yes","no-allergies","myself","","currently-have-pet","$1,000.00","$2,000.00","2 h","2 h","inside-only","walks-on-leash,playing-in-my-yard,another-pet","professional-groomer,groom-myself","none","website","5beb09f990576a14f53df91b",34,9,21803,34009021803,218.03,"Census Tract 218.03","G5020","S",2702843,1676334,39.015273,-74.9463412,"Villas","NJ",8251
"375","11/13/2018","few-weeks","myself",TRUE,-1,0,"yes","no-allergies","landlord","yes-with-pet-policy","grew-up-with","$100.00","$1,000.00",NA,NA,"inside-only","walks-on-leash,dog-parks,another-pet","professional-groomer","allergies-appear","website","5beae962b762b02fc855045c",42,17,100102,42017100102,1001.02,"Census Tract 1001.02","G5020","S",7673552,2444806,40.0745577,-74.9405807,"Bensalem","PA",19020
"376","11/14/2018","today","myself",TRUE,1,0,"yes","mildly-allergic","myself","","grew-up-with","$250.00","$2,500.00","10 h","10 h","inside-only","walks-on-leash,playing-in-my-yard","professional-groomer","becomes-aggressive","other","5becbd5dac1df362e412770d",42,101,2702,42101002702,27.02,"Census Tract 27.02","G5020","S",367675,0,39.9280114,-75.1495606,"Philadelphia ","PA",19148
"377","11/14/2018","today","myself",FALSE,3,0,"yes","no-allergies","myself","","currently-have-pet,had-pet-die","$100.00","$500.00","2 h","4 h","inside-only","walks-on-leash,playing-in-my-yard,dog-parks,another-pet","groom-myself","becomes-aggressive","","5bec893bd85da6230c3c124b",42,101,34802,42101034802,348.02,"Census Tract 348.02","G5020","S",1232183,8015,40.0687035,-75.00973,"Philadelphia","PA",19114
"378","11/14/2018","few-months","myself",FALSE,0,0,"yes","no-allergies","myself","","lived-with-housemate-pet,grew-up-with","$500.00","$2,000.00","6 h","12 h","inside-only","walks-on-leash,walks-off-leash,jogging-together,dog-parks","groom-myself,professional-groomer","not-enough-time,becomes-aggressive,not-housebroken","","5bec432b2a405f7e7dd55508",42,29,300700,42029300700,3007,"Census Tract 3007","G5020","S",1262457,430,40.1303735,-75.518211,"Phoenixville ","PA",19460
"379","11/14/2018","few-weeks","myself,other",TRUE,1,0,"yes","no-allergies","landlord","no-but-pets-allowed","grew-up-with,currently-have-pet","$300.00","$5,000.00","7 h","8 h","inside-only","walks-on-leash,walks-off-leash,playing-in-my-yard,dog-parks,another-pet","groom-myself","none","other","5bec3876e8f1cb205aeb16fc",42,101,15600,42101015600,156,"Census Tract 156","G5020","S",429566,0,39.9790066,-75.141891,"Philadelphia ","PA",19122
"380","11/14/2018","few-months","myself",FALSE,1,1,"yes","no-allergies","landlord","not-yet","grew-up-with,euthanized,never-lived-or-owned","$300.00","$300.00",NA,"4h","inside-only","walks-on-leash,walks-off-leash","professional-groomer,groom-myself","none,becomes-aggressive","","5bebd83ba481f8740f283384",42,101,3600,42101003600,36,"Census Tract 36","G5020","S",964586,0,39.9279253,-75.1920207,"Philadelphia ","PA",19145
"381","11/15/2018","few-weeks","gift",FALSE,1,0,"yes,it-s-a-surprise","no-allergies","landlord","no-but-pets-allowed","grew-up-with,lived-with-housemate-pet","$300.00","$2,000.00","8 h",NA,"inside-only","walks-on-leash,dog-parks","professional-groomer","destructive,becomes-aggressive","","5bee4a066f2ffe712908b481",42,101,1001,42101001001,10.01,"Census Tract 10.01","G5020","S",229397,0,39.9456722,-75.151602,"Philadelphia","PA",19147
"382","11/15/2018","today","myself",FALSE,1,0,"yes","no-allergies","landlord","not-yet","grew-up-with,lived-with-housemate-pet","$500.00","$1,000.00","5 h","6 h","inside-only","walks-on-leash,walks-off-leash,jogging-together,dog-parks,playing-in-my-yard","professional-groomer","none","","5bee46bd6bb70c63c81c9b7c",42,91,204101,42091204101,2041.01,"Census Tract 2041.01","G5020","S",1243860,0,40.0802557,-75.3003088,"Conshohocken","PA",19428
"383","11/15/2018","few-weeks","myself",TRUE,0,0,"no","no-allergies","myself","","euthanized,grew-up-with,currently-have-pet,lived-with-housemate-pet","$125.00","$1,000.00","5 h","10 h","inside-only","walks-on-leash,playing-in-my-yard,another-pet","groom-myself","none","website,email,event","5bee0fe5da966d449ba5ca75",42,101,15102,42101015102,151.02,"Census Tract 151.02","G5020","S",556569,0,39.986143,-75.179428,"phila ","PA",19121
"384","11/15/2018","few-weeks","myself",TRUE,0,0,"yes","no-allergies","myself","","grew-up-with","$800.00","$800.00","2 h","5h","inside-only,crate","walks-on-leash,dog-parks","professional-groomer","none","","5bee0af72282df2be907244f",42,45,400301,42045400301,4003.01,"Census Tract 4003.01","G5020","S",751018,0,39.9515396,-75.258022,"Upper darby","PA",19082
"385","11/15/2018","few-weeks","myself,protection",TRUE,1,0,"yes","no-allergies","myself","","currently-have-pet,grew-up-with","$200.00","$1,000.00",NA,"6 h","inside-only","walks-on-leash,jogging-together,playing-in-my-yard,another-pet","professional-groomer,groom-myself","none","website","5bedebff0f55e436498c88e3",42,91,202201,42091202201,2022.01,"Census Tract 2022.01","G5020","S",3187674,0,40.0648144,-75.1027941,"CHELTENHAM","PA",19012
"386","11/15/2018","few-weeks","myself,my-kids",FALSE,1,1,"yes","no-allergies","myself","","never-lived-or-owned","$100.00","$300.00","1 h",NA,"inside-only","walks-on-leash,walks-off-leash,playing-in-my-yard,dog-parks","professional-groomer","allergies-appear","","5bedc3b056a9bd5c072b4576",42,101,10400,42101010400,104,"Census Tract 104","G5020","S",472075,0,39.9654995,-75.2191194,"Philadelphia ","PA",19139
"387","11/15/2018","today","myself",FALSE,3,0,"yes","no-allergies","family-friend","","given-to-shelter,pet-ran-away,given-to-another,grew-up-with,lived-with-housemate-pet","$250.00","$800.00",NA,"2 h","inside-only","walks-on-leash,another-pet,not-much","groom-myself,professional-groomer","none","","5bedb22c09be4c0a81a06b53",42,101,17800,42101017800,178,"Census Tract 178","G5020","S",662615,0,39.9913752,-75.117304,"Philadelphia","PA",19134
"388","11/15/2018","today","myself,my-kids",TRUE,1,2,"yes","no-allergies","family-friend","","given-to-shelter","$100.00","$500.00","3 h","4 h","inside-only","walks-on-leash","professional-groomer","none","website","5bed93197bb8401d4e4b552e",42,101,7101,42101007101,71.01,"Census Tract 71.01","G5020","S",253257,0,39.938158,-75.2249984,"Philadelphia","PA",19143
"389","11/15/2018","few-weeks","myself,my-kids",FALSE,0,2,"yes","no-allergies","myself","","grew-up-with","$150.00","$200.00","6h",NA,"supervised-in-my-yard,crate,inside-only","walks-on-leash,playing-in-my-yard,dog-parks","professional-groomer,groom-myself","none","","5bed4849bffd6522e9e32f94",42,91,203500,42091203500,2035,"Census Tract 2035","G5020","S",1743584,0,40.1195596,-75.3264527,"Norristown ","PA",19446
"390","11/16/2018","few-months","myself",FALSE,1,0,"yes","no-allergies","landlord","yes-with-pet-policy","given-to-shelter,grew-up-with","$200.00","$500.00",NA,NA,"inside-only","walks-on-leash,playing-in-my-yard,jogging-together","professional-groomer","none","","5beed2383f140a0fc41c3901",42,101,3300,42101003300,33,"Census Tract 33","G5020","S",1062472,72863,39.9384405,-75.1958253,"Philadelphia","PA",19146
"391","11/17/2018","few-weeks","myself",TRUE,0,0,"yes","no-allergies","myself","","euthanized,currently-have-pet","$200.00","$1,500.00","8 h","8 h","inside-only","walks-on-leash,dog-parks","professional-groomer","none","other","5bf0ca79860872468398202f",42,17,101803,42017101803,1018.03,"Census Tract 1018.03","G5020","S",14348285,162085,40.2435035,-75.1506959,"Warrington ","PA",18976
"392","11/17/2018","few-months","myself,my-kids",FALSE,1,2,"yes","no-allergies","landlord","not-applicable","euthanized,grew-up-with,currently-have-pet","$130.00","$1,500.00","3 h",NA,"other","walks-on-leash,walks-off-leash,playing-in-my-yard,dog-parks,another-pet,jogging-together","professional-groomer,groom-myself","becomes-aggressive","","5bf0c847392a02077c47ba68",42,91,208903,42091208903,2089.03,"Census Tract 2089.03","G5020","S",2107247,4493,40.2476041,-75.6274425,"Pottstown","PA",19464
"393","11/17/2018","few-weeks","myself",FALSE,1,0,"yes","no-allergies","landlord","yes-with-pet-policy","euthanized,grew-up-with","$200.00","$1,000.00","8 h","4 h","inside-only","walks-on-leash,not-much","groom-myself,no-grooming","destructive","","5bf0b0ec5794f48587b6815c",42,101,2300,42101002300,23,"Census Tract 23","G5020","S",212379,0,39.9348217,-75.1629799,"Philadelphia","PA",19147
"394","11/17/2018","today","myself",TRUE,2,0,"yes","no-allergies","family-friend","","grew-up-with,lived-with-housemate-pet","$200.00","$1,000.00","3 h","6 h","inside-only","walks-on-leash,walks-off-leash,jogging-together,dog-parks,another-pet","professional-groomer","becomes-aggressive","other,website","5bf064229bcc38599f9618db",42,101,3901,42101003901,39.01,"Census Tract 39.01","G5020","S",420397,0,39.9238262,-75.1732854,"Philadelphia","PA",19145
"395","11/17/2018","few-weeks","myself,other",FALSE,1,0,"yes","no-allergies","myself","","euthanized,grew-up-with","$280.00","$5,000.00",NA,"5 h","inside-only,supervised-in-my-yard,unsupervised-access-to-my-yard-doggie-door-etc","walks-on-leash,walks-off-leash,playing-in-my-yard,dog-parks,another-pet","professional-groomer","becomes-aggressive","","5bf0572fbfb2ea59dda7e1cc",42,101,20700,42101020700,207,"Census Tract 207","G5020","S",1424663,94030,40.0126929,-75.1944867,"Philadelphia","PA",19129
"396","11/17/2018","few-weeks","gift",TRUE,1,1,"yes","no-allergies","landlord","yes-with-pet-policy","grew-up-with","$200.00","$500.00","5h","3 h","inside-only","walks-on-leash,dog-parks,not-much","professional-groomer,no-grooming","destructive,not-housebroken","website,other","5befb86a0f62b9739c5a25e2",34,21,1700,34021001700,17,"Census Tract 17","G5020","S",995307,0,40.2335913,-74.7569025,"Trenton","NJ",8638
"397","11/18/2018","few-weeks","myself,my-kids",FALSE,0,3,"yes","no-allergies","landlord","not-yet","never-lived-or-owned","$400.00","$450.00",NA,NA,"inside-only","not-much","no-grooming","becomes-aggressive,allergies-appear","","5bf23b9e08c26b58c7595a93",42,17,105702,42017105702,1057.02,"Census Tract 1057.02","G5020","S",2257834,447058,40.2053058,-74.7730227,"Morrisville ","PA",19067
